id,title,original_title,original_language,status,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,production_countries,overview,poster_path,adult,release_year,release_month,release_quarter,release_day_of_week,budget_original,revenue_original,profit,roi,profit_margin,is_profitable,budget_million,revenue_million,profit_million,budget_category,main_genre,main_country,decade,season
11416,The Mission,The Mission,en,Released,1986-09-29,64190000.0,45111220.260000005,126,7.396,1268,13.867,"Adventure, Drama, Action, History","France, United Kingdom","When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors.",/6K9cG6LOOtySZF4D4xBu1MApC1N.jpg,False,1986.0,9.0,3.0,0.0,24500000,17218023,-19078779.739999995,-0.2972235510204081,-42.29275916288413,0,64.19,45.11122026,-19.078779739999995,Gros (50-100M),Adventure,FR,1980.0,Automne
2924,Backdraft,Backdraft,en,Released,1991-05-24,157500000.0,319974028.5,137,6.638,1267,17.068,"Crime, Drama, Thriller, Action",United States of America,Firemen brothers Brian and Stephen McCaffrey battle each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,/bymJtYNIdiAiBR1LRetaJXbfryc.jpg,False,1991.0,5.0,2.0,4.0,75000000,152368585,162474028.5,1.0315811333333333,50.77725503587239,1,157.5,319.9740285,162.4740285,Blockbuster (>100M),Crime,US,1990.0,Printemps
137321,Winter's Tale,Winter's Tale,en,Released,2014-02-13,69000000.0,35420265.65,118,6.266,1266,14.845,"Drama, Fantasy, Mystery, Romance",United States of America,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",/dwDAUpidqVEql6w1o51VIPlMtbG.jpg,False,2014.0,2.0,1.0,3.0,60000000,30800231,-33579734.35,-0.48666281666666666,-94.80373377719148,0,69.0,35.42026565,-33.57973435,Gros (50-100M),Drama,US,2010.0,Hiver
10400,The Hurricane,The Hurricane,en,Released,1999-09-17,84500000.0,124986047.28999999,146,7.432,1266,17.867,Drama,United States of America,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",/eOzbt7KsqTC8gcjJMxcQnr89cxJ.jpg,False,1999.0,9.0,3.0,4.0,50000000,73956241,40486047.28999999,0.4791248199999999,32.39245353208256,1,84.5,124.98604728999999,40.486047289999995,Gros (50-100M),Drama,US,1990.0,Automne
24150,Halloween II,Halloween II,en,Released,2009-08-28,12800000.0,50459477.76,105,5.341,1265,18.077,Horror,United States of America,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg,False,2009.0,8.0,3.0,4.0,10000000,39421467,37659477.76,2.9421467,74.63311043193801,1,12.8,50.45947776,37.659477759999994,Moyen (10-50M),Horror,US,2000.0,Été
16290,Jackass 3D,Jackass 3D,en,Released,2010-10-15,25200000.0,147702581.46,99,6.609,1264,14.615,"Comedy, Documentary, Action",United States of America,"Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",/rqK0MkfpWT2DpFjNzkvjHf0vxZ4.jpg,False,2010.0,10.0,4.0,4.0,20000000,117224271,122502581.46000001,4.86121355,82.93868681853436,1,25.2,147.70258146,122.50258146,Moyen (10-50M),Comedy,US,2010.0,Automne
7457,Alpha Dog,Alpha Dog,en,Released,2006-01-27,13015000.000000002,44388000.0,122,6.638,1263,15.026,"Crime, Drama, Thriller","Germany, United Kingdom, United States of America","Johnny Truelove likes to see himself as tough. He's the son of an underworld figure and a drug dealer. Johnny also likes to get tough when things don't go his way. When Jake Mazursky fails to pay up for Johnny, things get worse for the Mazursky family, as Johnny and his 'gang' kidnap Jake's 15 year old brother and holds him hostage. Problem now is what to do with 'stolen boy?'",/t9pirEsDxe102mSQGoDZWBbdcCD.jpg,False,2006.0,1.0,1.0,4.0,9500000,32400000,31373000.0,2.410526315789473,70.67901234567901,1,13.015000000000002,44.388,31.373,Moyen (10-50M),Crime,DE,2000.0,Hiver
331836,Babysitting 2,Babysitting 2,fr,Released,2015-12-02,10877546.399999999,28248173.349999998,93,6.3,1263,11.558,Comedy,France,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin.",/8kDHjMLw5knh0AYdp9iIeUt5AYZ.jpg,False,2015.0,12.0,4.0,2.0,9458736,24563629,17370626.95,1.596925107117907,61.49292109891418,1,10.877546399999998,28.24817335,17.37062695,Moyen (10-50M),Comedy,FR,2010.0,Hiver
13483,Awake,Awake,en,Released,2007-11-28,114380000.0,19117187.25,84,6.49,1263,18.283,"Thriller, Crime, Mystery",United States of America,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,False,2007.0,11.0,4.0,2.0,86000000,14373825,-95262812.75,-0.8328625,-498.3097748859472,0,114.38,19.11718725,-95.26281275,Blockbuster (>100M),Thriller,US,2000.0,Automne
9697,Lady in the Water,Lady in the Water,en,Released,2006-07-20,95900000.00000001,99715681.53,110,5.549,1262,13.526,"Drama, Fantasy, Mystery",United States of America,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",/ddNmoSy1Jd3PBF5XDZvrrBIfrja.jpg,False,2006.0,7.0,3.0,3.0,70000000,72785169,3815681.5299999863,0.039788128571428424,3.8265611501156096,1,95.90000000000002,99.71568153,3.815681529999986,Gros (50-100M),Drama,US,2000.0,Été
9884,Collateral Damage,Collateral Damage,en,Released,2002-02-06,131750000.0,121492771.15,108,5.746,1260,21.752,"Action, Thriller, Drama",United States of America,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,/uyzgI1jqMjQMzbjhMrWvWHd76Ua.jpg,False,2002.0,2.0,1.0,2.0,85000000,78382433,-10257228.849999994,-0.07785372941176466,-8.442665973382066,0,131.75,121.49277115000001,-10.257228849999994,Blockbuster (>100M),Action,US,2000.0,Hiver
351819,Fifty Shades of Black,Fifty Shades of Black,en,Released,2016-01-28,22799999.999999996,24127870.86,92,4.862,1260,23.387,"Romance, Comedy",United States of America,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg,False,2016.0,1.0,1.0,3.0,20000000,21164799,1327870.8600000031,0.058239950000000144,5.503473007232446,1,22.799999999999997,24.127870859999998,1.327870860000003,Moyen (10-50M),Romance,US,2010.0,Hiver
11287,A League of Their Own,A League of Their Own,en,Released,1992-07-01,81199999.99999999,268853340.07,128,7.166,1260,21.702,"Comedy, Drama",United States of America,"As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg,False,1992.0,7.0,3.0,2.0,40000000,132440069,187653340.07,2.311001725,69.79765995138526,1,81.19999999999999,268.85334007,187.65334006999998,Gros (50-100M),Comedy,US,1990.0,Été
9411,Fallen,Fallen,en,Released,1998-01-16,79580000.0,43651859.97,124,6.767,1259,18.51,"Crime, Drama, Thriller",United States of America,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",/fzJdIi4xK1sdesMDSBuIsdfMLzD.jpg,False,1998.0,1.0,1.0,4.0,46000000,25232289,-35928140.03,-0.4514719782608696,-82.30609200774452,0,79.58,43.65185997,-35.92814003,Gros (50-100M),Crime,US,1990.0,Hiver
290751,Secret in Their Eyes,Secret in Their Eyes,en,Released,2015-10-14,22425000.0,40083238.5,111,6.386,1259,13.885,"Thriller, Mystery, Drama, Crime","South Korea, Spain, United Kingdom, United States of America","A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",/gJl4iTxQlazkPCplGmSLGBUwqg9.jpg,False,2015.0,10.0,4.0,2.0,19500000,34854990,17658238.5,0.7874353846153846,44.05392169098313,1,22.425,40.0832385,17.6582385,Moyen (10-50M),Thriller,KR,2010.0,Automne
4478,Indecent Proposal,Indecent Proposal,en,Released,1993-04-07,74860000.0,525229696.23,117,6.319,1257,34.595,"Romance, Drama",United States of America,John Gage offers a down-on-his-luck yuppie husband $1 million for the opportunity to spend the night with the man's wife.,/iSpgSQDETZzi7Hha3uY1eSSoTmX.jpg,False,1993.0,4.0,2.0,2.0,38000000,266614059,450369696.23,6.0161594473684215,85.74718822310868,1,74.86,525.2296962300001,450.36969623000005,Gros (50-100M),Romance,US,1990.0,Printemps
323676,The Boss,The Boss,en,Released,2016-04-07,33059999.999999996,89645332.97999999,91,5.833,1256,11.624,Comedy,United States of America,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",/q6TAy2EWMpuT6gpxlO3ofj0RYrq.jpg,False,2016.0,4.0,2.0,3.0,29000000,78636257,56585332.97999999,1.711595068965517,63.121337273212276,1,33.059999999999995,89.64533297999999,56.58533297999999,Moyen (10-50M),Comedy,US,2010.0,Printemps
41211,Heartbreaker,L'arnacoeur,fr,Released,2010-03-17,10962000.0,59667535.62,105,6.651,1254,9.998,"Romance, Comedy","France, United States of America",Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.,/sw7Sc4u2A9Y0dZ1543MoGVaQdmI.jpg,False,2010.0,3.0,1.0,2.0,8700000,47355187,48705535.62,4.443124942528735,81.62820051792849,1,10.962,59.667535619999995,48.70553562,Moyen (10-50M),Romance,FR,2010.0,Printemps
6069,The Witches of Eastwick,The Witches of Eastwick,en,Released,1987-06-12,55659999.99999999,161329270.29999998,118,6.51,1253,24.574,"Comedy, Fantasy",United States of America,Three single women in a picturesque Rhode Island village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,/p5OivnZuXfy5E3BKKFIeSidmwys.jpg,False,1987.0,6.0,2.0,4.0,22000000,63766510,105669270.29999998,1.8984777272727271,65.49913112698185,1,55.65999999999999,161.3292703,105.66927029999998,Gros (50-100M),Comedy,US,1980.0,Été
263109,Shaun the Sheep Movie,Shaun the Sheep Movie,en,Released,2015-02-05,28749999.999999996,122140784.69999999,85,6.998,1253,15.291,"Family, Animation, Comedy, Adventure","France, United Kingdom, United States of America","When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",/dhVYlfMNc2bfXPB83LLL00I4l9n.jpg,False,2015.0,2.0,1.0,3.0,25000000,106209378,93390784.69999999,3.24837512,76.46158891920071,1,28.749999999999996,122.14078469999998,93.39078469999998,Moyen (10-50M),Family,FR,2010.0,Hiver
2255,Chasing Amy,Chasing Amy,en,Released,1997-04-04,440000.0,21157438.72,114,6.772,1252,16.674,"Comedy, Drama, Romance",United States of America,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",/eFhPqkNmRDfRHyQiUzUdoQjpwgh.jpg,False,1997.0,4.0,2.0,4.0,250000,12021272,20717438.72,47.085088,97.92035318725006,1,0.44,21.15743872,20.71743872,Petit (<10M),Comedy,US,1990.0,Printemps
606,Out of Africa,Out of Africa,en,Released,1985-12-20,82460000.0,605187785.3000001,161,7.147,1252,17.812,"History, Romance, Drama",United States of America,"Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.",/3ao9wNPTdpFDWVMyqDZGZnSGpz5.jpg,False,1985.0,12.0,4.0,4.0,31000000,227514205,522727785.3000001,6.339167903225808,86.37447714528417,1,82.46,605.1877853000001,522.7277853,Gros (50-100M),History,US,1980.0,Hiver
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",en,Released,2014-10-08,32199999.999999996,115752271.35,81,6.199,1252,11.475,"Family, Comedy",United States of America,"Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.",/pxbAepXQjsGFDHaR3dPndFSxDU0.jpg,False,2014.0,10.0,4.0,2.0,28000000,100654149,83552271.35,2.594791035714286,72.18197135619317,1,32.199999999999996,115.75227135,83.55227135,Moyen (10-50M),Family,US,2010.0,Automne
85038,Welcome to the North,Benvenuti al Nord,it,Released,2012-01-18,7140000.0,41650000.0,105,5.774,1250,12.299,Comedy,Italy,"Now in the Far North (i.e. Milan!), Alberto has accepted to manage a program for efficiency improvement in the Italian Post. He devotes all his time and all his energy to this noble task and neglects his wife Silvia, which of course annoys her beyond limits. Things do not fare much better in Castellabate where it is rather Maria, Matta's wife, who gets on his nerves by always blaming him for his lack of ambition. One day, due to a misunderstanding, Mattia is transferred to... Milan! And on whose doorstep does he land? Alberto's of course!",/eZhBakjVlMhFxxARSUOVKDM7BG7.jpg,False,2012.0,1.0,1.0,2.0,6000000,35000000,34510000.0,4.833333333333333,82.85714285714286,1,7.14,41.65,34.51,Petit (<10M),Comedy,IT,2010.0,Hiver
284536,The Gambler,The Gambler,en,Released,2014-12-25,28749999.999999996,45046799.5,111,5.91,1250,13.598,"Thriller, Crime, Drama",United States of America,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.",/kL7DfJIje1srf8yliRiMjFEqLtM.jpg,False,2014.0,12.0,4.0,3.0,25000000,39171130,16296799.500000004,0.5668452000000002,36.17748581672268,1,28.749999999999996,45.0467995,16.296799500000002,Moyen (10-50M),Thriller,US,2010.0,Hiver
10481,102 Dalmatians,102 Dalmatians,en,Released,2000-10-07,138550000.0,299287186.72999996,100,5.456,1249,17.782,"Family, Comedy",United States of America,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",/dSxnIika9yWwTvEbpsmoGdeh65E.jpg,False,2000.0,10.0,4.0,5.0,85000000,183611771,160737186.72999996,1.1601384823529408,53.70667167084837,1,138.55,299.28718673,160.73718672999996,Blockbuster (>100M),Family,US,2000.0,Automne
12090,Just Married,Just Married,en,Released,2003-01-08,27180000.0,153363051.85,95,5.761,1249,17.534,"Comedy, Romance","Germany, United States of America","Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",/dWGEGhyl7T5prK8o18IUTSafxjv.jpg,False,2003.0,1.0,1.0,2.0,18000000,101564935,126183051.85,4.642496388888889,82.27734798432155,1,27.18,153.36305185,126.18305185,Moyen (10-50M),Comedy,DE,2000.0,Hiver
11644,Blow Out,Blow Out,en,Released,1981-07-24,57240000.0,38160000.0,108,7.341,1248,14.786,"Thriller, Mystery, Crime",United States of America,"Jack Terry is a master sound recordist who works on grade-B horror movies. Late one evening, he is recording sounds for use in his movies when he hears something unexpected through his sound equipment and records it. Curiosity gets the better of him when the media become involved, and he begins to unravel the pieces of a nefarious conspiracy. As he struggles to survive against his shadowy enemies and expose the truth, he does not know whom he can trust.",/weMW1wLzeagP3tw6BfmYf1iL7dz.jpg,False,1981.0,7.0,3.0,4.0,18000000,12000000,-19080000.0,-0.3333333333333333,-50.0,0,57.24,38.16,-19.08,Gros (50-100M),Thriller,US,1980.0,Été
9298,Ali G Indahouse,Ali G Indahouse,en,Released,2002-03-21,10850000.0,40145000.0,85,6.058,1248,16.46,Comedy,"France, Germany, United Kingdom","Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,False,2002.0,3.0,1.0,3.0,7000000,25900000,29295000.0,2.7,72.97297297297297,1,10.85,40.145,29.295,Moyen (10-50M),Comedy,FR,2000.0,Printemps
11618,The Haunting,The Haunting,en,Released,1999-07-23,135200000.0,299655845.19,113,5.417,1247,17.476,"Horror, Thriller, Fantasy, Mystery",United States of America,Dr. David Marrow invites three distinct individuals to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself — and they soon see the true nature of its horror.,/ihCDU8FulNvHQFqs01cEc7CE3zq.jpg,False,1999.0,7.0,3.0,4.0,80000000,177311151,164455845.19,1.2163893875,54.88157425586843,1,135.2,299.65584519,164.45584519,Blockbuster (>100M),Horror,US,1990.0,Été
11814,Weird Science,Weird Science,en,Released,1985-08-01,19950000.0,103564567.68,94,6.5,1247,27.038,"Comedy, Fantasy, Science Fiction",United States of America,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",/jaEauZd2joSAKn42D83gm3S0y3F.jpg,False,1985.0,8.0,3.0,3.0,7500000,38934048,83614567.68,4.1912064,80.73665497099094,1,19.95,103.56456768000001,83.61456768000001,Moyen (10-50M),Comedy,US,1980.0,Été
10222,Kickboxer,Kickboxer,en,Released,1989-04-20,3479999.9999999995,34097051.599999994,97,6.779,1247,15.945,"Action, Thriller, Drama",United States of America,"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge.",/ks3JEiWeEZQtasx0yzxRp7MuFkb.jpg,False,1989.0,4.0,2.0,3.0,1500000,14697005,30617051.599999994,8.798003333333332,89.79383894881984,1,3.4799999999999995,34.09705159999999,30.617051599999993,Petit (<10M),Action,US,1980.0,Printemps
4688,Across the Universe,Across the Universe,en,Released,2007-09-14,59850000.0,39402262.13,133,7.132,1246,18.019,"Drama, Romance, Fantasy",United States of America,"When young dockworker Jude leaves Liverpool to find his estranged father in the United States, he is swept up by the waves of change that are re-shaping the nation. Jude falls in love with Lucy, who joins the growing anti-war movement. As the body count in Vietnam rises, political tensions at home spiral out of control and the star-crossed lovers find themselves in a psychedelic world gone mad.",/447c8Te3DXC46rQvDEixKGO4dS6.jpg,False,2007.0,9.0,3.0,4.0,45000000,29625761,-20447737.869999997,-0.3416497555555555,-51.89483233865283,0,59.85,39.402262130000004,-20.447737869999997,Gros (50-100M),Drama,US,2000.0,Automne
2671,Ring,リング,ja,Released,1998-01-30,2076000.0,33562000.0,96,7.039,1246,16.604,"Horror, Thriller",Japan,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",/dTtWdsBZuyAs5HwDXSOdjRtHugI.jpg,False,1998.0,1.0,1.0,4.0,1200000,19400000,31486000.0,15.166666666666666,93.81443298969072,1,2.076,33.562,31.486,Petit (<10M),Horror,JP,1990.0,Hiver
70435,Haywire,Haywire,en,Released,2011-11-01,28060000.0,40714579.32,93,5.692,1246,19.676,"Action, Drama, Thriller","Ireland, United States of America",A black ops soldier seeks payback after she is betrayed and left for dead.,/iI3KOQOyTMJgxccs50zjxn3R7DF.jpg,False,2011.0,11.0,4.0,1.0,23000000,33372606,12654579.32,0.4509828695652174,31.08119875325289,1,28.06,40.71457932,12.65457932,Moyen (10-50M),Action,Ireland,2010.0,Automne
429189,Wonder Wheel,Wonder Wheel,en,Released,2017-12-01,27750000.000000004,17056777.26,101,6.406,1246,24.431,"Drama, Romance",United States of America,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment.",/fPXn8SW4pa4kJErAIAJLmb3Znns.jpg,False,2017.0,12.0,4.0,4.0,25000000,15366466,-10693222.740000002,-0.38534136,-62.69192929590969,0,27.750000000000004,17.05677726,-10.693222740000001,Moyen (10-50M),Drama,US,2010.0,Hiver
72207,The Five-Year Engagement,The Five-Year Engagement,en,Released,2012-04-27,35700000.0,64461541.97,124,5.8,1245,15.173,"Comedy, Romance",United States of America,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",/drsY910CSoSkROYypNVwUxI875T.jpg,False,2012.0,4.0,2.0,4.0,30000000,54169363,28761541.97,0.8056454333333333,44.61814143910092,1,35.7,64.46154197,28.76154197,Moyen (10-50M),Comedy,US,2010.0,Printemps
1819,"You, Me and Dupree","You, Me and Dupree",en,Released,2006-07-13,73980000.0,178961597.11,108,5.58,1244,11.094,"Comedy, Romance",United States of America,"After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",/rtqbg1CKR4dFdmHxmsiM3u9n71I.jpg,False,2006.0,7.0,3.0,3.0,54000000,130628903,104981597.11000001,1.4190537592592594,58.66152225131983,1,73.98,178.96159711,104.98159711000001,Gros (50-100M),Comedy,US,2000.0,Été
11368,Blood Simple,Blood Simple,en,Released,1984-09-07,4139999.9999999995,11672354.639999999,97,7.256,1244,16.161,"Crime, Drama, Thriller",United States of America,"The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.",/tsXUVpsY3moFQ8q6lM2d1f5yD5m.jpg,False,1984.0,9.0,3.0,4.0,1500000,4229114,7532354.639999999,1.8194093333333332,64.53157800901087,1,4.14,11.672354639999998,7.5323546399999985,Petit (<10M),Crime,US,1980.0,Automne
246403,Tusk,Tusk,en,Released,2014-09-19,3449999.9999999995,2164385.0999999996,102,5.463,1243,18.692,"Comedy, Horror","Canada, United States of America","When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",/pHghiDnQ63O7MiItD6CaSz2jjnr.jpg,False,2014.0,9.0,3.0,4.0,3000000,1882074,-1285614.9,-0.37264200000000003,-59.398620883132125,0,3.4499999999999997,2.1643850999999996,-1.2856149,Petit (<10M),Comedy,CA,2010.0,Automne
33613,The Girl Who Kicked the Hornet's Nest,Luftslottet som sprängdes,sv,Released,2009-11-27,5120000.0,55677578.24,147,7.065,1242,15.282,"Action, Thriller, Crime, Mystery","Denmark, Germany, Sweden","After taking a bullet to the head, Salander is under close supervision in a hospital and is set to face trial for attempted murder on her eventual release. With the help of journalist Mikael Blomkvist and his researchers at Millennium magazine, Salander must prove her innocence. In doing this she plays against powerful enemies and her own past.",/92byRQBuuiLcfKnBi5NOuipSgV8.jpg,False,2009.0,11.0,4.0,4.0,4000000,43498108,50557578.24,9.874527,90.8041977366004,1,5.12,55.67757824,50.557578240000005,Petit (<10M),Action,Denmark,2000.0,Automne
10131,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 4: The Dream Master,en,Released,1988-08-19,31590000.000000004,120042000.00000001,94,5.839,1240,23.012,"Horror, Thriller",United States of America,"Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.",/boStYG7jKdoIZTduiOOsUVknD13.jpg,False,1988.0,8.0,3.0,4.0,13000000,49400000,88452000.00000001,2.8000000000000003,73.6842105263158,1,31.590000000000003,120.04200000000002,88.45200000000001,Moyen (10-50M),Horror,US,1980.0,Été
70436,The Raven,The Raven,en,Released,2012-03-09,30940000.0,35292723.69,111,6.279,1240,17.462,"Crime, Thriller, Mystery, Horror","Hungary, Serbia, Spain, United States of America","A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.",/boE0JFhZRpWLLrKOQE6bCBZGerP.jpg,False,2012.0,3.0,1.0,4.0,26000000,29657751,4352723.689999998,0.14068273076923068,12.333204227117553,1,30.94,35.292723689999995,4.352723689999998,Moyen (10-50M),Crime,Hungary,2010.0,Printemps
333669,Bastille Day,Bastille Day,en,Released,2016-04-22,22799999.999999996,16413256.019999998,92,6.3,1240,16.896,Action,"France, United Kingdom, United States of America","Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",/lTby7l0zX7xG8Pt0eNrWBrNzdqX.jpg,False,2016.0,4.0,2.0,4.0,20000000,14397593,-6386743.979999999,-0.28012034999999996,-38.912108433680544,0,22.799999999999997,16.41325602,-6.3867439799999985,Moyen (10-50M),Action,FR,2010.0,Printemps
21861,LOL (Laughing Out Loud),LOL (Laughing Out Loud),fr,Released,2009-02-04,13952000.0,40258076.160000004,103,6.537,1239,10.499,Comedy,France,"Lola is a striking teenaged girl who is on the cusp of adulthood and longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,False,2009.0,2.0,1.0,2.0,10900000,31451622,26306076.160000004,1.885469908256881,65.34359976728705,1,13.952,40.25807616,26.306076160000003,Moyen (10-50M),Comedy,FR,2000.0,Hiver
